,obs_start_dt,release_dt,value
1894,1997-04-07,2010-11-22,18.51
1895,1997-04-08,2010-11-22,18.44
1896,1997-04-09,2010-11-22,18.56
1897,1997-04-10,2010-11-22,19.01
1898,1997-04-11,2010-11-22,19.76
1899,1997-04-14,2010-11-22,19.09
1900,1997-04-15,2010-11-22,18.25
1901,1997-04-16,2010-11-22,17.64
1902,1997-04-17,2010-11-22,18.71
1903,1997-04-18,2010-11-22,18.75
1904,1997-04-21,2010-11-22,20.1
1905,1997-04-22,2010-11-22,19.52
1906,1997-04-23,2010-11-22,20.48
1907,1997-04-24,2010-11-22,20.83
1908,1997-04-25,2010-11-22,21.15
1909,1997-04-28,2010-11-22,21.34
1910,1997-04-29,2010-11-22,19.81
1911,1997-04-30,2010-11-22,20.06
1912,1997-05-01,2010-11-22,19.87
1913,1997-05-02,2010-11-22,17.51
1914,1997-05-05,2010-11-22,20.13
1915,1997-05-06,2010-11-22,20.85
1916,1997-05-07,2010-11-22,21.34
1917,1997-05-08,2010-11-22,21.26
1918,1997-05-09,2010-11-22,20.11
1919,1997-05-12,2010-11-22,20.25
1920,1997-05-13,2010-11-22,20.81
1921,1997-05-14,2010-11-22,21.09
1922,1997-05-15,2010-11-22,19.91
1923,1997-05-16,2010-11-22,21.57
1924,1997-05-19,2010-11-22,21.48
1925,1997-05-20,2010-11-22,19.26
1926,1997-05-21,2010-11-22,19.28
1927,1997-05-22,2010-11-22,18.77
1928,1997-05-23,2010-11-22,18.08
1929,1997-05-26,2014-12-03,
1930,1997-05-27,2010-11-22,19.36
1931,1997-05-28,2010-11-22,19.28
1932,1997-05-29,2010-11-22,19.02
1933,1997-05-30,2010-11-22,19.19
1934,1997-06-02,2010-11-22,20.85
1935,1997-06-03,2010-11-22,20.01
1936,1997-06-04,2010-11-22,20.1
1937,1997-06-05,2010-11-22,20.36
1938,1997-06-06,2010-11-22,18.94
1939,1997-06-09,2010-11-22,19.46
1940,1997-06-10,2010-11-22,19.04
1941,1997-06-11,2010-11-22,18.85
1942,1997-06-12,2010-11-22,18.51
1943,1997-06-13,2010-11-22,19.27
1944,1997-06-16,2010-11-22,19.77
1945,1997-06-17,2010-11-22,20.17
1946,1997-06-18,2010-11-22,20.45
1947,1997-06-19,2010-11-22,20.1
1948,1997-06-20,2010-11-22,20.2
1949,1997-06-23,2010-11-22,21.19
1950,1997-06-24,2010-11-22,20.74
1951,1997-06-25,2010-11-22,21.5
1952,1997-06-26,2010-11-22,21.82
1953,1997-06-27,2010-11-22,21.22
1954,1997-06-30,2010-11-22,21.53
1955,1997-07-01,2010-11-22,21.0
1956,1997-07-02,2010-11-22,19.7
1957,1997-07-03,2010-11-22,17.82
1958,1997-07-04,2014-12-03,
1959,1997-07-07,2010-11-22,19.13
1960,1997-07-08,2010-11-22,18.76
1961,1997-07-09,2010-11-22,20.4
1962,1997-07-10,2010-11-22,19.92
1963,1997-07-11,2010-11-22,19.06
1964,1997-07-14,2010-11-22,19.58
1965,1997-07-15,2010-11-22,19.0
1966,1997-07-16,2010-11-22,19.36
1967,1997-07-17,2010-11-22,20.54
1968,1997-07-18,2010-11-22,22.28
1969,1997-07-21,2010-11-22,23.51
1970,1997-07-22,2010-11-22,21.77
1971,1997-07-23,2010-11-22,21.3
1972,1997-07-24,2010-11-22,20.96
1973,1997-07-25,2010-11-22,20.82
1974,1997-07-28,2010-11-22,21.84
1975,1997-07-29,2010-11-22,22.02
1976,1997-07-30,2010-11-22,21.39
1977,1997-07-31,2010-11-22,21.48
1978,1997-08-01,2010-11-22,22.29
1979,1997-08-04,2010-11-22,21.94
1980,1997-08-05,2010-11-22,20.64
1981,1997-08-06,2010-11-22,20.05
1982,1997-08-07,2010-11-22,19.77
1983,1997-08-08,2010-11-22,22.46
1984,1997-08-11,2010-11-22,22.77
1985,1997-08-12,2010-11-22,23.75
1986,1997-08-13,2010-11-22,24.52
1987,1997-08-14,2010-11-22,23.11
1988,1997-08-15,2010-11-22,24.45
1989,1997-08-18,2010-11-22,24.37
1990,1997-08-19,2010-11-22,22.64
1991,1997-08-20,2010-11-22,21.09
1992,1997-08-21,2010-11-22,23.83
1993,1997-08-22,2010-11-22,24.74
1994,1997-08-25,2010-11-22,24.1
1995,1997-08-26,2010-11-22,24.73
1996,1997-08-27,2010-11-22,24.26
1997,1997-08-28,2010-11-22,24.51
1998,1997-08-29,2010-11-22,24.76
1999,1997-09-01,2014-12-03,
2000,1997-09-02,2010-11-22,24.53
2001,1997-09-03,2010-11-22,24.95
2002,1997-09-04,2010-11-22,25.27
2003,1997-09-05,2010-11-22,24.31
2004,1997-09-08,2010-11-22,24.4
2005,1997-09-09,2010-11-22,23.89
2006,1997-09-10,2010-11-22,24.64
2007,1997-09-11,2010-11-22,25.99
2008,1997-09-12,2010-11-22,25.17
2009,1997-09-15,2010-11-22,25.74
2010,1997-09-16,2010-11-22,23.77
2011,1997-09-17,2010-11-22,24.1
2012,1997-09-18,2010-11-22,23.48
2013,1997-09-19,2010-11-22,22.74
2014,1997-09-22,2010-11-22,22.08
2015,1997-09-23,2010-11-22,22.0
2016,1997-09-24,2010-11-22,22.64
2017,1997-09-25,2010-11-22,22.96
2018,1997-09-26,2010-11-22,22.26
2019,1997-09-29,2010-11-22,22.23
2020,1997-09-30,2010-11-22,22.91
2021,1997-10-01,2010-11-22,22.32
2022,1997-10-02,2010-11-22,22.27
2023,1997-10-03,2010-11-22,21.54
2024,1997-10-06,2010-11-22,21.61
2025,1997-10-07,2010-11-22,20.29
2026,1997-10-08,2010-11-22,20.77
2027,1997-10-09,2010-11-22,22.31
2028,1997-10-10,2010-11-22,19.75
2029,1997-10-13,2010-11-22,20.26
2030,1997-10-14,2010-11-22,19.99
2031,1997-10-15,2010-11-22,20.05
2032,1997-10-16,2010-11-22,20.53
2033,1997-10-17,2010-11-22,21.69
2034,1997-10-20,2010-11-22,20.72
2035,1997-10-21,2010-11-22,19.53
2036,1997-10-22,2010-11-22,19.86
2037,1997-10-23,2010-11-22,22.99
2038,1997-10-24,2010-11-22,23.17
2039,1997-10-27,2010-11-22,31.12
2040,1997-10-28,2010-11-22,31.22
2041,1997-10-29,2010-11-22,33.75
2042,1997-10-30,2010-11-22,38.2
2043,1997-10-31,2010-11-22,35.09
2044,1997-11-03,2010-11-22,32.09
2045,1997-11-04,2010-11-22,32.24
2046,1997-11-05,2010-11-22,32.18
2047,1997-11-06,2010-11-22,32.57
2048,1997-11-07,2010-11-22,36.27
2049,1997-11-10,2010-11-22,36.63
2050,1997-11-11,2010-11-22,36.38
2051,1997-11-12,2010-11-22,37.84
2052,1997-11-13,2010-11-22,36.64
2053,1997-11-14,2010-11-22,33.66
2054,1997-11-17,2010-11-22,31.58
2055,1997-11-18,2010-11-22,31.55
2056,1997-11-19,2010-11-22,29.93
2057,1997-11-20,2010-11-22,27.32
2058,1997-11-21,2010-11-22,26.65
2059,1997-11-24,2010-11-22,29.8
2060,1997-11-25,2010-11-22,28.95
2061,1997-11-26,2014-12-03,
2062,1997-11-27,2014-12-03,
2063,1997-11-28,2010-11-22,27.43
2064,1997-12-01,2010-11-22,26.01
2065,1997-12-02,2010-11-22,25.66
2066,1997-12-03,2010-11-22,23.92
2067,1997-12-04,2010-11-22,23.84
2068,1997-12-05,2010-11-22,22.65
2069,1997-12-08,2010-11-22,23.22
2070,1997-12-09,2010-11-22,23.36
2071,1997-12-10,2010-11-22,24.55
2072,1997-12-11,2010-11-22,27.63
2073,1997-12-12,2010-11-22,27.92
2074,1997-12-15,2010-11-22,27.37
2075,1997-12-16,2010-11-22,26.11
2076,1997-12-17,2010-11-22,26.33
2077,1997-12-18,2010-11-22,27.19
2078,1997-12-19,2010-11-22,29.18
2079,1997-12-22,2010-11-22,28.56
2080,1997-12-23,2010-11-22,29.86
2081,1997-12-24,2010-11-22,30.27
2082,1997-12-25,2014-12-03,
2083,1997-12-26,2010-11-22,29.27
2084,1997-12-29,2010-11-22,26.79
2085,1997-12-30,2010-11-22,24.38
2086,1997-12-31,2010-11-22,24.01
2087,1998-01-01,2014-12-03,
2088,1998-01-02,2010-11-22,23.42
2089,1998-01-05,2010-11-22,24.36
2090,1998-01-06,2010-11-22,25.66
2091,1998-01-07,2010-11-22,25.07
2092,1998-01-08,2010-11-22,26.01
2093,1998-01-09,2010-11-22,28.69
2094,1998-01-12,2010-11-22,28.02
2095,1998-01-13,2010-11-22,25.17
2096,1998-01-14,2010-11-22,23.75
2097,1998-01-15,2010-11-22,23.45
2098,1998-01-16,2010-11-22,21.65
2099,1998-01-19,2014-12-03,
2100,1998-01-20,2010-11-22,21.65
2101,1998-01-21,2010-11-22,22.53
2102,1998-01-22,2010-11-22,23.16
2103,1998-01-23,2010-11-22,23.32
2104,1998-01-26,2010-11-22,23.97
2105,1998-01-27,2010-11-22,22.27
2106,1998-01-28,2010-11-22,22.06
2107,1998-01-29,2010-11-22,21.65
2108,1998-01-30,2010-11-22,21.47
2109,1998-02-02,2010-11-22,21.36
2110,1998-02-03,2010-11-22,20.67
2111,1998-02-04,2010-11-22,20.55
2112,1998-02-05,2010-11-22,21.29
2113,1998-02-06,2010-11-22,20.51
2114,1998-02-09,2010-11-22,21.55
2115,1998-02-10,2010-11-22,20.66
2116,1998-02-11,2010-11-22,20.38
2117,1998-02-12,2010-11-22,19.73
2118,1998-02-13,2010-11-22,19.84
2119,1998-02-16,2014-12-03,
2120,1998-02-17,2010-11-22,20.76
2121,1998-02-18,2010-11-22,19.66
2122,1998-02-19,2010-11-22,19.88
2123,1998-02-20,2010-11-22,19.0
2124,1998-02-23,2010-11-22,18.99
2125,1998-02-24,2010-11-22,19.35
2126,1998-02-25,2010-11-22,18.62
2127,1998-02-26,2010-11-22,18.63
2128,1998-02-27,2010-11-22,18.55
2129,1998-03-02,2010-11-22,19.19
2130,1998-03-03,2010-11-22,19.04
2131,1998-03-04,2010-11-22,19.58
2132,1998-03-05,2010-11-22,20.93
2133,1998-03-06,2010-11-22,19.14
2134,1998-03-09,2010-11-22,20.23
2135,1998-03-10,2010-11-22,19.43
2136,1998-03-11,2010-11-22,18.89
2137,1998-03-12,2010-11-22,18.25
2138,1998-03-13,2010-11-22,18.71
2139,1998-03-16,2010-11-22,18.51
2140,1998-03-17,2010-11-22,18.66
2141,1998-03-18,2010-11-22,18.29
2142,1998-03-19,2010-11-22,17.76
2143,1998-03-20,2010-11-22,18.69
2144,1998-03-23,2010-11-22,19.98
2145,1998-03-24,2010-11-22,20.51
2146,1998-03-25,2010-11-22,22.54
2147,1998-03-26,2010-11-22,22.81
2148,1998-03-27,2010-11-22,23.47
2149,1998-03-30,2010-11-22,24.66
2150,1998-03-31,2010-11-22,24.22
2151,1998-04-01,2010-11-22,23.37
2152,1998-04-02,2010-11-22,21.98
2153,1998-04-03,2010-11-22,21.82
2154,1998-04-06,2010-11-22,22.47
2155,1998-04-07,2010-11-22,23.66
2156,1998-04-08,2010-11-22,23.17
2157,1998-04-09,2010-11-22,21.51
2158,1998-04-10,2014-12-03,
2159,1998-04-13,2010-11-22,22.77
2160,1998-04-14,2010-11-22,21.61
2161,1998-04-15,2010-11-22,20.89
2162,1998-04-16,2010-11-22,22.06
2163,1998-04-17,2010-11-22,20.76
2164,1998-04-20,2010-11-22,20.39
2165,1998-04-21,2010-11-22,19.91
2166,1998-04-22,2010-11-22,19.44
2167,1998-04-23,2010-11-22,20.6
2168,1998-04-24,2010-11-22,21.97
2169,1998-04-27,2010-11-22,26.09
2170,1998-04-28,2010-11-22,24.17
2171,1998-04-29,2010-11-22,22.78
2172,1998-04-30,2010-11-22,21.18
2173,1998-05-01,2010-11-22,19.34
2174,1998-05-04,2010-11-22,20.32
2175,1998-05-05,2010-11-22,21.46
2176,1998-05-06,2010-11-22,22.79
2177,1998-05-07,2010-11-22,23.39
2178,1998-05-08,2010-11-22,20.57
2179,1998-05-11,2010-11-22,21.05
2180,1998-05-12,2010-11-22,20.98
2181,1998-05-13,2010-11-22,20.44
2182,1998-05-14,2010-11-22,19.64
2183,1998-05-15,2010-11-22,20.44
2184,1998-05-18,2010-11-22,21.69
2185,1998-05-19,2010-11-22,20.39
2186,1998-05-20,2010-11-22,19.89
2187,1998-05-21,2010-11-22,19.38
2188,1998-05-22,2010-11-22,18.99
2189,1998-05-25,2014-12-03,
2190,1998-05-26,2010-11-22,22.07
2191,1998-05-27,2010-11-22,22.59
2192,1998-05-28,2010-11-22,20.74
2193,1998-05-29,2010-11-22,21.32
2194,1998-06-01,2010-11-22,22.83
2195,1998-06-02,2010-11-22,22.0
2196,1998-06-03,2010-11-22,22.85
2197,1998-06-04,2010-11-22,21.22
2198,1998-06-05,2010-11-22,19.78
2199,1998-06-08,2010-11-22,20.58
2200,1998-06-09,2010-11-22,20.52
2201,1998-06-10,2010-11-22,21.48
2202,1998-06-11,2010-11-22,23.57
2203,1998-06-12,2010-11-22,22.78
2204,1998-06-15,2010-11-22,25.94
2205,1998-06-16,2010-11-22,24.8
2206,1998-06-17,2010-11-22,22.89
2207,1998-06-18,2010-11-22,22.4
2208,1998-06-19,2010-11-22,21.92
2209,1998-06-22,2010-11-22,21.94
2210,1998-06-23,2010-11-22,20.17
2211,1998-06-24,2010-11-22,20.02
2212,1998-06-25,2010-11-22,20.25
2213,1998-06-26,2010-11-22,19.36
2214,1998-06-29,2010-11-22,19.57
2215,1998-06-30,2010-11-22,19.71
2216,1998-07-01,2010-11-22,18.0
2217,1998-07-02,2010-11-22,17.67
2218,1998-07-03,2014-12-03,
2219,1998-07-06,2010-11-22,18.63
2220,1998-07-07,2010-11-22,18.62
2221,1998-07-08,2010-11-22,17.82
2222,1998-07-09,2010-11-22,18.16
2223,1998-07-10,2010-11-22,17.92
2224,1998-07-13,2010-11-22,18.26
2225,1998-07-14,2010-11-22,17.88
2226,1998-07-15,2010-11-22,17.89
2227,1998-07-16,2010-11-22,16.97
2228,1998-07-17,2010-11-22,16.23
2229,1998-07-20,2010-11-22,17.34
2230,1998-07-21,2010-11-22,20.1
2231,1998-07-22,2010-11-22,20.32
2232,1998-07-23,2010-11-22,23.01
2233,1998-07-24,2010-11-22,23.01
2234,1998-07-27,2010-11-22,23.13
2235,1998-07-28,2010-11-22,25.25
2236,1998-07-29,2010-11-22,24.79
2237,1998-07-30,2010-11-22,22.66
2238,1998-07-31,2010-11-22,24.8
2239,1998-08-03,2010-11-22,25.98
2240,1998-08-04,2010-11-22,31.06
2241,1998-08-05,2010-11-22,29.83
2242,1998-08-06,2010-11-22,28.2
2243,1998-08-07,2010-11-22,27.02
2244,1998-08-10,2010-11-22,28.75
2245,1998-08-11,2010-11-22,31.91
2246,1998-08-12,2010-11-22,28.55
2247,1998-08-13,2010-11-22,29.92
2248,1998-08-14,2010-11-22,34.34
2249,1998-08-17,2010-11-22,31.86
2250,1998-08-18,2010-11-22,28.4
2251,1998-08-19,2010-11-22,28.69
2252,1998-08-20,2010-11-22,30.0
2253,1998-08-21,2010-11-22,33.14
2254,1998-08-24,2010-11-22,31.8
2255,1998-08-25,2010-11-22,30.33
2256,1998-08-26,2010-11-22,31.14
2257,1998-08-27,2010-11-22,38.55
2258,1998-08-28,2010-11-22,39.6
2259,1998-08-31,2010-11-22,44.28
2260,1998-09-01,2010-11-22,36.48
2261,1998-09-02,2010-11-22,36.76
2262,1998-09-03,2010-11-22,41.43
2263,1998-09-04,2010-11-22,43.31
2264,1998-09-07,2014-12-03,
2265,1998-09-08,2010-11-22,37.9
2266,1998-09-09,2010-11-22,39.66
2267,1998-09-10,2010-11-22,45.29
2268,1998-09-11,2010-11-22,43.74
2269,1998-09-14,2010-11-22,38.57
2270,1998-09-15,2010-11-22,36.58
2271,1998-09-16,2010-11-22,35.94
2272,1998-09-17,2010-11-22,39.23
2273,1998-09-18,2010-11-22,38.63
2274,1998-09-21,2010-11-22,38.58
2275,1998-09-22,2010-11-22,36.62
2276,1998-09-23,2010-11-22,32.47
2277,1998-09-24,2010-11-22,34.66
2278,1998-09-25,2010-11-22,34.55
2279,1998-09-28,2010-11-22,34.87
2280,1998-09-29,2010-11-22,36.08
2281,1998-09-30,2010-11-22,40.95
2282,1998-10-01,2010-11-22,43.48
2283,1998-10-02,2010-11-22,40.47
2284,1998-10-05,2010-11-22,42.81
2285,1998-10-06,2010-11-22,41.2
2286,1998-10-07,2010-11-22,43.51
2287,1998-10-08,2010-11-22,45.74
2288,1998-10-09,2010-11-22,42.2
2289,1998-10-12,2010-11-22,40.07
2290,1998-10-13,2010-11-22,40.23
2291,1998-10-14,2010-11-22,38.96
2292,1998-10-15,2010-11-22,33.34
2293,1998-10-16,2010-11-22,34.82
2294,1998-10-19,2010-11-22,33.13
2295,1998-10-20,2010-11-22,33.11
2296,1998-10-21,2010-11-22,33.21
2297,1998-10-22,2010-11-22,31.53
2298,1998-10-23,2010-11-22,32.27
2299,1998-10-26,2010-11-22,32.38
2300,1998-10-27,2010-11-22,32.95
2301,1998-10-28,2010-11-22,32.42
2302,1998-10-29,2010-11-22,29.5
2303,1998-10-30,2010-11-22,28.05
2304,1998-11-02,2010-11-22,27.26
2305,1998-11-03,2010-11-22,27.76
2306,1998-11-04,2010-11-22,27.37
2307,1998-11-05,2010-11-22,26.01
2308,1998-11-06,2010-11-22,25.7
2309,1998-11-09,2010-11-22,28.09
2310,1998-11-10,2010-11-22,28.17
2311,1998-11-11,2010-11-22,28.47
2312,1998-11-12,2010-11-22,29.28
2313,1998-11-13,2010-11-22,29.03
2314,1998-11-16,2010-11-22,28.9
2315,1998-11-17,2010-11-22,27.95
2316,1998-11-18,2010-11-22,27.13
2317,1998-11-19,2010-11-22,25.5
2318,1998-11-20,2010-11-22,22.47
2319,1998-11-23,2010-11-22,21.84
2320,1998-11-24,2010-11-22,23.28
2321,1998-11-25,2010-11-22,22.15
2322,1998-11-26,2014-12-03,
2323,1998-11-27,2010-11-22,22.09
2324,1998-11-30,2010-11-22,26.01
2325,1998-12-01,2010-11-22,24.97
2326,1998-12-02,2010-11-22,25.43
2327,1998-12-03,2010-11-22,28.7
2328,1998-12-04,2010-11-22,25.31
2329,1998-12-07,2010-11-22,24.9
2330,1998-12-08,2010-11-22,25.58
2331,1998-12-09,2010-11-22,25.66
2332,1998-12-10,2010-11-22,26.81
2333,1998-12-11,2010-11-22,27.72
2334,1998-12-14,2010-11-22,31.31
2335,1998-12-15,2010-11-22,29.42
2336,1998-12-16,2010-11-22,29.96
2337,1998-12-17,2010-11-22,27.96
2338,1998-12-18,2010-11-22,25.04
2339,1998-12-21,2010-11-22,23.86
2340,1998-12-22,2010-11-22,22.78
2341,1998-12-23,2010-11-22,20.21
2342,1998-12-24,2010-11-22,21.48
2343,1998-12-25,2014-12-03,
2344,1998-12-28,2010-11-22,23.5
2345,1998-12-29,2010-11-22,22.18
2346,1998-12-30,2010-11-22,23.34
2347,1998-12-31,2010-11-22,24.42
2348,1999-01-01,2014-12-03,
2349,1999-01-04,2010-11-22,26.17
2350,1999-01-05,2010-11-22,24.46
2351,1999-01-06,2010-11-22,23.34
2352,1999-01-07,2010-11-22,24.37
2353,1999-01-08,2010-11-22,23.28
2354,1999-01-11,2010-11-22,25.46
2355,1999-01-12,2010-11-22,28.1
2356,1999-01-13,2010-11-22,30.11
2357,1999-01-14,2010-11-22,32.98
2358,1999-01-15,2010-11-22,29.24
2359,1999-01-18,2014-12-03,
2360,1999-01-19,2010-11-22,29.24
2361,1999-01-20,2010-11-22,28.6
2362,1999-01-21,2010-11-22,30.92
2363,1999-01-22,2010-11-22,31.95
2364,1999-01-25,2010-11-22,31.13
2365,1999-01-26,2010-11-22,29.23
2366,1999-01-27,2010-11-22,29.73
2367,1999-01-28,2010-11-22,28.11
2368,1999-01-29,2010-11-22,26.25
2369,1999-02-01,2010-11-22,27.67
2370,1999-02-02,2010-11-22,28.16
2371,1999-02-03,2010-11-22,27.88
2372,1999-02-04,2010-11-22,29.48
2373,1999-02-05,2010-11-22,29.67
2374,1999-02-08,2010-11-22,30.27
2375,1999-02-09,2010-11-22,31.36
2376,1999-02-10,2010-11-22,30.45
2377,1999-02-11,2010-11-22,27.42
2378,1999-02-12,2010-11-22,29.76
2379,1999-02-15,2014-12-03,
2380,1999-02-16,2010-11-22,29.65
2381,1999-02-17,2010-11-22,30.65
2382,1999-02-18,2010-11-22,30.45
2383,1999-02-19,2010-11-22,29.3
2384,1999-02-22,2010-11-22,25.87
2385,1999-02-23,2010-11-22,26.49
2386,1999-02-24,2010-11-22,27.21
2387,1999-02-25,2010-11-22,28.01
2388,1999-02-26,2010-11-22,27.88
2389,1999-03-01,2010-11-22,28.37
2390,1999-03-02,2010-11-22,29.22
2391,1999-03-03,2010-11-22,29.04
2392,1999-03-04,2010-11-22,26.67
2393,1999-03-05,2010-11-22,24.08
2394,1999-03-08,2010-11-22,24.54
2395,1999-03-09,2010-11-22,25.02
2396,1999-03-10,2010-11-22,24.79
2397,1999-03-11,2010-11-22,24.37
2398,1999-03-12,2010-11-22,24.84
2399,1999-03-15,2010-11-22,25.24
2400,1999-03-16,2010-11-22,25.15
2401,1999-03-17,2010-11-22,25.57
2402,1999-03-18,2010-11-22,24.13
2403,1999-03-19,2010-11-22,24.32
2404,1999-03-22,2010-11-22,25.0
2405,1999-03-23,2010-11-22,27.27
2406,1999-03-24,2010-11-22,26.6
2407,1999-03-25,2010-11-22,24.33
2408,1999-03-26,2010-11-22,24.04
2409,1999-03-29,2010-11-22,23.54
2410,1999-03-30,2010-11-22,22.73
2411,1999-03-31,2010-11-22,23.26
2412,1999-04-01,2010-11-22,22.06
2413,1999-04-02,2014-12-03,
2414,1999-04-05,2010-11-22,22.19
2415,1999-04-06,2010-11-22,22.65
2416,1999-04-07,2010-11-22,22.81
2417,1999-04-08,2010-11-22,22.59
2418,1999-04-09,2010-11-22,21.77
2419,1999-04-12,2010-11-22,21.93
2420,1999-04-13,2010-11-22,22.73
2421,1999-04-14,2010-11-22,24.94
2422,1999-04-15,2010-11-22,23.93
2423,1999-04-16,2010-11-22,23.9
2424,1999-04-19,2010-11-22,26.42
2425,1999-04-20,2010-11-22,25.02
2426,1999-04-21,2010-11-22,23.31
2427,1999-04-22,2010-11-22,22.62
2428,1999-04-23,2010-11-22,22.76
2429,1999-04-26,2010-11-22,23.53
2430,1999-04-27,2010-11-22,23.36
2431,1999-04-28,2010-11-22,24.4
2432,1999-04-29,2010-11-22,25.06
2433,1999-04-30,2010-11-22,25.07
2434,1999-05-03,2010-11-22,24.15
2435,1999-05-04,2010-11-22,25.62
2436,1999-05-05,2010-11-22,25.19
2437,1999-05-06,2010-11-22,27.44
2438,1999-05-07,2010-11-22,25.36
2439,1999-05-10,2010-11-22,26.62
2440,1999-05-11,2010-11-22,25.62
2441,1999-05-12,2010-11-22,26.13
2442,1999-05-13,2010-11-22,25.02
2443,1999-05-14,2010-11-22,26.86
2444,1999-05-17,2010-11-22,27.28
2445,1999-05-18,2010-11-22,27.26
2446,1999-05-19,2010-11-22,25.08
2447,1999-05-20,2010-11-22,24.46
2448,1999-05-21,2010-11-22,24.4
2449,1999-05-24,2010-11-22,27.62
2450,1999-05-25,2010-11-22,28.9
2451,1999-05-26,2010-11-22,27.57
2452,1999-05-27,2010-11-22,28.12
2453,1999-05-28,2010-11-22,25.39
2454,1999-05-31,2014-12-03,
2455,1999-06-01,2010-11-22,26.62
2456,1999-06-02,2010-11-22,26.21
2457,1999-06-03,2010-11-22,26.2
2458,1999-06-04,2010-11-22,23.43
2459,1999-06-07,2010-11-22,23.78
2460,1999-06-08,2010-11-22,24.02
2461,1999-06-09,2010-11-22,23.9
2462,1999-06-10,2010-11-22,25.32
2463,1999-06-11,2010-11-22,25.9
2464,1999-06-14,2010-11-22,26.51
2465,1999-06-15,2010-11-22,25.91
2466,1999-06-16,2010-11-22,22.4
2467,1999-06-17,2010-11-22,21.95
2468,1999-06-18,2010-11-22,21.75
2469,1999-06-21,2010-11-22,21.81
2470,1999-06-22,2010-11-22,21.7
2471,1999-06-23,2010-11-22,21.32
2472,1999-06-24,2010-11-22,23.06
2473,1999-06-25,2010-11-22,21.76
2474,1999-06-28,2010-11-22,22.63
2475,1999-06-29,2010-11-22,22.51
2476,1999-06-30,2010-11-22,21.09
2477,1999-07-01,2010-11-22,19.69
2478,1999-07-02,2010-11-22,18.66
2479,1999-07-05,2014-12-03,
2480,1999-07-06,2010-11-22,20.73
2481,1999-07-07,2010-11-22,20.35
2482,1999-07-08,2010-11-22,20.24
2483,1999-07-09,2010-11-22,17.96
2484,1999-07-12,2010-11-22,19.73
2485,1999-07-13,2010-11-22,19.95
2486,1999-07-14,2010-11-22,19.71
2487,1999-07-15,2010-11-22,18.68
2488,1999-07-16,2010-11-22,17.42
2489,1999-07-19,2010-11-22,19.07
2490,1999-07-20,2010-11-22,21.79
2491,1999-07-21,2010-11-22,21.46
2492,1999-07-22,2010-11-22,23.05
2493,1999-07-23,2010-11-22,23.32
2494,1999-07-26,2010-11-22,24.98
2495,1999-07-27,2010-11-22,23.23
2496,1999-07-28,2010-11-22,22.85
2497,1999-07-29,2010-11-22,24.52
2498,1999-07-30,2010-11-22,24.64
2499,1999-08-02,2010-11-22,25.59
2500,1999-08-03,2010-11-22,26.27
2501,1999-08-04,2010-11-22,27.4
2502,1999-08-05,2010-11-22,27.01
2503,1999-08-06,2010-11-22,26.6
2504,1999-08-09,2010-11-22,27.66
2505,1999-08-10,2010-11-22,28.45
2506,1999-08-11,2010-11-22,25.39
2507,1999-08-12,2010-11-22,25.03
2508,1999-08-13,2010-11-22,22.31
2509,1999-08-16,2010-11-22,23.07
2510,1999-08-17,2010-11-22,21.67
2511,1999-08-18,2010-11-22,23.3
2512,1999-08-19,2010-11-22,24.39
2513,1999-08-20,2010-11-22,22.95
2514,1999-08-23,2010-11-22,22.55
2515,1999-08-24,2010-11-22,22.4
2516,1999-08-25,2010-11-22,20.96
2517,1999-08-26,2010-11-22,21.21
2518,1999-08-27,2010-11-22,21.83
2519,1999-08-30,2010-11-22,24.63
2520,1999-08-31,2010-11-22,24.45
2521,1999-09-01,2010-11-22,22.93
2522,1999-09-02,2010-11-22,24.53
2523,1999-09-03,2010-11-22,20.98
2524,1999-09-06,2014-12-03,
2525,1999-09-07,2010-11-22,23.44
2526,1999-09-08,2010-11-22,23.82
2527,1999-09-09,2010-11-22,23.01
2528,1999-09-10,2010-11-22,22.03
2529,1999-09-13,2010-11-22,22.89
2530,1999-09-14,2010-11-22,23.77
2531,1999-09-15,2010-11-22,24.56
2532,1999-09-16,2010-11-22,25.25
2533,1999-09-17,2010-11-22,23.3
2534,1999-09-20,2010-11-22,24.03
2535,1999-09-21,2010-11-22,25.65
2536,1999-09-22,2010-11-22,25.19
2537,1999-09-23,2010-11-22,27.84
2538,1999-09-24,2010-11-22,27.79
2539,1999-09-27,2010-11-22,26.4
2540,1999-09-28,2010-11-22,26.06
2541,1999-09-29,2010-11-22,26.49
2542,1999-09-30,2010-11-22,25.41
2543,1999-10-01,2010-11-22,24.93
2544,1999-10-04,2010-11-22,24.46
2545,1999-10-05,2010-11-22,24.79
2546,1999-10-06,2010-11-22,22.06
2547,1999-10-07,2010-11-22,23.58
2548,1999-10-08,2010-11-22,20.49
2549,1999-10-11,2010-11-22,20.63
2550,1999-10-12,2010-11-22,22.84
2551,1999-10-13,2010-11-22,25.96
2552,1999-10-14,2010-11-22,26.05
2553,1999-10-15,2010-11-22,28.75
2554,1999-10-18,2010-11-22,28.19
2555,1999-10-19,2010-11-22,26.56
2556,1999-10-20,2010-11-22,23.9
2557,1999-10-21,2010-11-22,24.02
2558,1999-10-22,2010-11-22,21.64
2559,1999-10-25,2010-11-22,23.6
2560,1999-10-26,2010-11-22,24.26
2561,1999-10-27,2010-11-22,24.2
2562,1999-10-28,2010-11-22,21.34
